,To,From,Reason for dishing,Unnamed: 3,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1
52,divinecomedian,jessicazartler,his forum post on the hatch! 🔥,PRAISE,2021-03-09 00:00:00,TE Praise,50.0,1000.0,100.0,0.001348560775,1.393512801,27.29939927,divine_comedian,Jake,Metaverde,Griff,#13 Mar 12,,,
53,divinecomedian,liviade,helping me update the disputable voting section and also for his amazing organizational skills 😁🙌,PRAISE,2021-03-11 00:00:00,TE Praise,50.0,2000.0,200.0,0.00188845262,1.951401041,27.29939927,divine_comedian,Jake,Metaverde,Griff,#13 Mar 12,,,
54,divinecomedian,iviangita,"for his amazing organizational skills and giving a quick touch on the Gitbook, for his work and helping us build the articles and always jumping in with creative approach, and for stepping up across the board like on parameters ",Token Engineering Commons,2021-03-12 00:00:00,🙏praise,35.0,1000.0,500.0,0.002037214869,2.105122031,27.29939927,divine_comedian,Jake,Metaverde,Griff,#13 Mar 12,,,
55,divinecomedian,iviangita,because your contributions are so helpful and for writing the articles and making the ideas legible for everyone ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,35.0,1000.0,400.0,0.001804401176,1.864547882,27.29939927,divine_comedian,Jake,Metaverde,Griff,#13 Mar 12,,,
56,divinecomedian,iviangita,for the work they are doing to help push the communications board ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,2500.0,300.0,0.001870470923,1.932819954,27.29939927,divine_comedian,Jake,Metaverde,Griff,#13 Mar 12,,,
57,divinecomedian,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,27.29939927,divine_comedian,Jake,Metaverde,Griff,#13 Mar 12,,,
58,divinecomedian,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,PRAISE,2021-03-12 00:00:00,TE Praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,27.29939927,divine_comedian,Jake,Metaverde,Griff,#13 Mar 12,,,
59,cranders71,juankbell,for being amazing and caring stewards for this community. I thank life for the opportunity of meeting paths with each one of you. ,Token Engineering Commons,2021-03-03 00:00:00,🙌🏿praise,25.0,2000.0,200.0,0.001484118155,1.53358876,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
60,cranders71,griffgreen,"his amazing writing ""Grab some ice cream or a coffee & come learn more about how we layer this confection with cultural pillars and technical innovations & stuff it full of community selected parameters, parameters, parameters"" WOW!",PRAISE,2021-03-03 00:00:00,TE Praise,100.0,1500.0,600.0,0.003474837248,3.590665156,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
61,cranders71,iviangita,because their work contribute so much to the great path of the organization and we are getting ready to hatch ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,35.0,2000.0,200.0,0.001645851941,1.700713672,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
62,cranders71,iviangita,for his excellent blog post ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,100.0,2500.0,700.0,0.004014729093,4.148553396,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
63,cranders71,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,PRAISE,2021-03-05 00:00:00,TE Praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
64,cranders71,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-05 00:00:00,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
65,cranders71,jessicazartler,joining the Comms Working Group call and their energy in supporting the work - have beautiful day everyone! 🙏🏼💫🌈,PRAISE,2021-03-09 00:00:00,TE Praise,25.0,1000.0,50.0,0.0008278194634,0.8554134456,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
66,cranders71,jessicazartler,his work on refreshing the TEC gitcoin grant - thank you!! 🙏🏼🌟,PRAISE,2021-03-10 00:00:00,TE Praise,25.0,500.0,300.0,0.001256314621,1.298191775,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
67,cranders71,iviangita,for joining us and helping in Onboarding new hatchers and proposals ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,2500.0,500.0,0.00233609831,2.413968253,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
68,cranders71,iviangita,for helping push Gitcoin and all the things he does for comms ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,10000.0,600.0,0.004871998138,5.034398076,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
69,cranders71,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
70,cranders71,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-12 00:00:00,Commons Stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
71,cranders71,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-12 00:00:00,Commons Stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
72,cranders71,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,PRAISE,2021-03-12 00:00:00,TE Praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,
73,santigs67,liviade,joining the soft gov call! 💫⭐️🙌✨,PRAISE,2021-03-02 00:00:00,TE Praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
74,santigs67,juankbell,for being amazing and caring stewards for this community. I thank life for the opportunity of meeting paths with each one of you. ,Token Engineering Commons,2021-03-03 00:00:00,🙌🏿praise,25.0,2000.0,200.0,0.001484118155,1.53358876,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
75,santigs67,juankbell,"for attending the 6th Graviton session (that was last week). I want to tell that the 6th and 7th session share the same POAP, that is why i haven't send many of them. Look forward meeting you again today 😄 ",Token Engineering Commons,2021-03-04 00:00:00,🙌🏿praise,25.0,1500.0,200.0,0.001330579079,1.374931715,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
76,santigs67,iviangita,for working hard and helping a lot in legal documents ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,35.0,5000.0,600.0,0.003498341168,3.61495254,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
77,santigs67,iviangita,because their work contribute so much to the great path of the organization and we are getting ready to hatch ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,35.0,2000.0,200.0,0.001645851941,1.700713672,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
78,santigs67,iviangita,for helping Shawn last week go through and see Conviction Voting in practice that helps him understand things better and because Tam likes how he rolls in every meeting ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,35.0,1000.0,200.0,0.001338773789,1.383399582,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
79,santigs67,iviangita,for helping Mateo write the Source Cred proposal ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,50.0,2000.0,200.0,0.00188845262,1.951401041,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
80,santigs67,iviangita,for joining the TEC Weekly Sync 🙏 🙂 https://www.youtube.com/watch?v=_EFHuVU-Oc0 ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
81,santigs67,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-05 00:00:00,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
82,santigs67,iviangita,for joining the last Legal WG meeting 🙏 ,Token Engineering Commons,2021-03-07 00:00:00,🙌🏿praise,25.0,1000.0,100.0,0.00094422631,0.9757005204,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
83,santigs67,jessicazartler,joining the Comms Working Group call and their energy in supporting the work - have beautiful day everyone! 🙏🏼💫🌈,PRAISE,2021-03-09 00:00:00,TE Praise,25.0,1000.0,50.0,0.0008278194634,0.8554134456,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
84,santigs67,iviangita,for their work on Source Cred ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,100.0,5000.0,1000.0,0.005480865551,5.663561069,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
85,santigs67,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
86,santigs67,santigs,for joining today Legal WG ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,1000.0,400.0,0.00164266739,1.697422969,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,
87,mateodaza,liviade,joining the soft gov call! 💫⭐️🙌✨,PRAISE,2021-03-02 00:00:00,TE Praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,22.93117468,mateodaza,Jake,Metaverde,Griff,#13 Mar 12,,,
88,mateodaza,juankbell,"for attending the 6th Graviton session (that was last week). I want to tell that the 6th and 7th session share the same POAP, that is why i haven't send many of them. Look forward meeting you again today 😄 ",Token Engineering Commons,2021-03-04 00:00:00,🙌🏿praise,25.0,1500.0,200.0,0.001330579079,1.374931715,22.93117468,mateodaza,Jake,Metaverde,Griff,#13 Mar 12,,,
89,mateodaza,iviangita,for diving into the Commons Stack praise quant and because Jess loves his presence in the meetings ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,35.0,1000.0,500.0,0.002037214869,2.105122031,22.93117468,mateodaza,Jake,Metaverde,Griff,#13 Mar 12,,,
90,mateodaza,iviangita,for participating in Source Cred hack sessions ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,35.0,1000.0,500.0,0.002037214869,2.105122031,22.93117468,mateodaza,Jake,Metaverde,Griff,#13 Mar 12,,,
91,mateodaza,iviangita,for joining the TEC Weekly Sync 🙏 🙂 https://www.youtube.com/watch?v=_EFHuVU-Oc0 ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,22.93117468,mateodaza,Jake,Metaverde,Griff,#13 Mar 12,,,
92,mateodaza,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,PRAISE,2021-03-05 00:00:00,TE Praise,35.0,1000.0,40.0,0.0009662718803,0.998480943,22.93117468,mateodaza,Jake,Metaverde,Griff,#13 Mar 12,,,
93,mateodaza,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-05 00:00:00,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,22.93117468,mateodaza,Jake,Metaverde,Griff,#13 Mar 12,,,
94,mateodaza,liviade,for joining praise quant last week :D ,Commons Stack,2021-03-08 00:00:00,praise,15.0,1500.0,1000.0,0.003031354838,3.132399999,22.93117468,mateodaza,Jake,Metaverde,Griff,#13 Mar 12,,,
95,mateodaza,iviangita,for helping Santi with Source Cred ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,35.0,5000.0,1000.0,0.00442959594,4.577249138,22.93117468,mateodaza,Jake,Metaverde,Griff,#13 Mar 12,,,
96,mateodaza,iviangita,for their work on Source Cred ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,100.0,5000.0,1000.0,0.005480865551,5.663561069,22.93117468,mateodaza,Jake,Metaverde,Griff,#13 Mar 12,,,
97,mateodaza,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,22.93117468,mateodaza,Jake,Metaverde,Griff,#13 Mar 12,,,
98,shawnwestrick,iviangita,for working hard and helping a lot in legal documents ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,35.0,5000.0,3000.0,0.009085869804,9.388732131,21.342566,shawn_westrick,Jake,Metaverde,Griff,#13 Mar 12,,,
99,shawnwestrick,iviangita,for joining the TEC Weekly Sync 🙏 🙂 https://www.youtube.com/watch?v=_EFHuVU-Oc0 ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,21.342566,shawn_westrick,Jake,Metaverde,Griff,#13 Mar 12,,,
100,shawnwestrick,iviangita,for joining the last Legal WG meeting 🙏 ,Token Engineering Commons,2021-03-07 00:00:00,🙌🏿praise,25.0,1000.0,1000.0,0.003039549549,3.140867867,21.342566,shawn_westrick,Jake,Metaverde,Griff,#13 Mar 12,,,
101,shawnwestrick,iviangita,for doing an amazing job since he joined the Legal WG ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,35.0,1000.0,1000.0,0.003201283335,3.307992779,21.342566,shawn_westrick,Jake,Metaverde,Griff,#13 Mar 12,,,
102,shawnwestrick,santigs,for all his amazing work and contributions to the Legal Working Group ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,100.0,1000.0,500.0,0.003088484479,3.191433962,21.342566,shawn_westrick,Jake,Metaverde,Griff,#13 Mar 12,,,
103,shawnwestrick,santigs,for joining today Legal WG ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,1000.0,400.0,0.00164266739,1.697422969,21.342566,shawn_westrick,Jake,Metaverde,Griff,#13 Mar 12,,,
104,vyvyvi,metaverde,for staying on top of the Discord and keeping track of all the things. ,Token Engineering Commons,2021-03-02 00:00:00,🙌🏿praise,100.0,20000.0,1000.0,0.01008703782,10.42327242,19.09298786,Vyvy-vi#5040,Jake,Metaverde,Griff,#13 Mar 12,,,
105,vyvyvi,tam2140,so quickly responding to all things Discord. We’re lucky to have you taking care of that!,PRAISE,2021-03-03 00:00:00,TE Praise,100.0,10000.0,400.0,0.005619374148,5.80668662,19.09298786,Vyvy-vi#5040,Jake,Metaverde,Griff,#13 Mar 12,,,
106,vyvyvi,iviangita,for helping Mateo with the captcha issue in the Discord server ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,35.0,1500.0,400.0,0.001957940251,2.023204926,19.09298786,Vyvy-vi#5040,Jake,Metaverde,Griff,#13 Mar 12,,,
107,vyvyvi,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,PRAISE,2021-03-05 00:00:00,TE Praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,19.09298786,Vyvy-vi#5040,Jake,Metaverde,Griff,#13 Mar 12,,,
108,rosamoc,markop,being on top of all SEO and website related issues!,PRAISE,2021-03-04 00:00:00,TE Praise,200.0,5000.0,1000.0,0.007098203412,7.334810193,15.94923107,rosamoc,Jake,Metaverde,Griff,#13 Mar 12,,,
109,rosamoc,iviangita,working on the website with Marko,PRAISE,2021-03-05 00:00:00,TE Praise,100.0,5000.0,1000.0,0.005480865551,5.663561069,15.94923107,rosamoc,Jake,Metaverde,Griff,#13 Mar 12,,,
110,rosamoc,markop,working on SEO Epic and providing the Keywords list.,PRAISE,2021-03-11 00:00:00,TE Praise,100.0,1000.0,400.0,0.002855670786,2.950859812,15.94923107,rosamoc,Jake,Metaverde,Griff,#13 Mar 12,,,
111,solsista,juankbell,for being amazing and caring stewards for this community. I thank life for the opportunity of meeting paths with each one of you. ,Token Engineering Commons,2021-03-03 00:00:00,🙌🏿praise,25.0,2000.0,200.0,0.001484118155,1.53358876,15.62717747,solsista,Jake,Metaverde,Griff,#13 Mar 12,,,
112,solsista,iviangita,because their work contribute so much to the great path of the organization and we are getting ready to hatch ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,35.0,2000.0,200.0,0.001645851941,1.700713672,15.62717747,solsista,Jake,Metaverde,Griff,#13 Mar 12,,,
113,solsista,iviangita,for welcoming Paula ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,25.0,500.0,20.0,0.0006044362798,0.6245841558,15.62717747,solsista,Jake,Metaverde,Griff,#13 Mar 12,,,
114,solsista,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,PRAISE,2021-03-05 00:00:00,TE Praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,15.62717747,solsista,Jake,Metaverde,Griff,#13 Mar 12,,,
115,solsista,zeptimusq,all the work with the questions for 0mega⚡️✨,PRAISE,2021-03-10 00:00:00,TE Praise,25.0,1500.0,400.0,0.001796206465,1.856080014,15.62717747,solsista,Jake,Metaverde,Griff,#13 Mar 12,,,
116,solsista,iviangita,for the Hitchhiker's Guide to TE ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,25000.0,300.0,0.00877972933,9.072386974,15.62717747,solsista,Jake,Metaverde,Griff,#13 Mar 12,,,
117,laurenluz,griffgreen,joining our Commons Stack Simulator sync & joining in on reveling in our success! Seriously that round of celebration got me so high I don't need burning man this year.,PRAISE,2021-03-03 00:00:00,CS dDEV Team,50.0,1000.0,200.0,0.001581374469,1.634086951,15.21133328,Laurenluz,Jake,Metaverde,Griff,#13 Mar 12,,,
118,laurenluz,jessicazartler,joining the TEC praise channel!,PRAISE,2021-03-04 00:00:00,TE Praise,35.0,500.0,1.0,0.0007219354643,0.7459999798,15.21133328,Laurenluz,Jake,Metaverde,Griff,#13 Mar 12,,,
119,laurenluz,griff,to for coming in from the Giveth Server and instantly grabbing some work in the TEC Params group ,Token Engineering Commons,2021-03-05 00:00:00,🙌🏿praise,15.0,500.0,500.0,0.001560208221,1.612215162,15.21133328,Laurenluz,Jake,Metaverde,Griff,#13 Mar 12,,,
120,laurenluz,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-05 00:00:00,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,15.21133328,Laurenluz,Jake,Metaverde,Griff,#13 Mar 12,,,
121,laurenluz,jessicazartler,joining the Comms Working Group call and their energy in supporting the work - have beautiful day everyone! 🙏🏼💫🌈,PRAISE,2021-03-09 00:00:00,TE Praise,25.0,1000.0,50.0,0.0008278194634,0.8554134456,15.21133328,Laurenluz,Jake,Metaverde,Griff,#13 Mar 12,,,
122,laurenluz,griffgreen,joining our Commons Stack Simulator sync & continuing to improve the game!,PRAISE,2021-03-10 00:00:00,CS dDEV Team,25.0,1000.0,300.0,0.001409853696,1.45684882,15.21133328,Laurenluz,Jake,Metaverde,Griff,#13 Mar 12,,,
123,laurenluz,iviangita,for joining the TEC community ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,15.21133328,Laurenluz,Jake,Metaverde,Griff,#13 Mar 12,,,
124,laurenluz,iviangita,for having such a nice vibe jumping in ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,15.0,2500.0,500.0,0.002174364524,2.246843341,15.21133328,Laurenluz,Jake,Metaverde,Griff,#13 Mar 12,,,
125,laurenluz,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,15.21133328,Laurenluz,Jake,Metaverde,Griff,#13 Mar 12,,,
126,laurenluz,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-12 00:00:00,Commons Stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,15.21133328,Laurenluz,Jake,Metaverde,Griff,#13 Mar 12,,,
127,laurenluz,danibelle,putting many hours of learning in and the subsequent awesome copy editing work on this document,PRAISE,2021-03-12 00:00:00,CS dDEV Team,100.0,2500.0,400.0,0.003316288013,3.426830947,15.21133328,Laurenluz,Jake,Metaverde,Griff,#13 Mar 12,,,
128,ygganderson,juankbell,"for attending the 6th Graviton session (that was last week). I want to tell that the 6th and 7th session share the same POAP, that is why i haven't send many of them. Look forward meeting you again today 😄 ",Token Engineering Commons,2021-03-04 00:00:00,🙌🏿praise,25.0,1500.0,200.0,0.001330579079,1.374931715,12.99478139,ygganderson,Jake,Metaverde,Griff,#13 Mar 12,,,
129,ygganderson,iviangita,the TEC Dashboard is looking amazing,PRAISE,2021-03-05 00:00:00,TE Praise,50.0,500.0,200.0,0.001427835393,1.475429906,12.99478139,ygganderson,Jake,Metaverde,Griff,#13 Mar 12,,,
130,ygganderson,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,PRAISE,2021-03-05 00:00:00,TE Praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,12.99478139,ygganderson,Jake,Metaverde,Griff,#13 Mar 12,,,
131,ygganderson,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-05 00:00:00,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,12.99478139,ygganderson,Jake,Metaverde,Griff,#13 Mar 12,,,
132,ygganderson,divinecomedian,and for helping me to navigate python ,Token Engineering Commons,2021-03-09 00:00:00,🙌🏿praise,45.0,1000.0,1000.0,0.003363017121,3.475117692,12.99478139,ygganderson,Jake,Metaverde,Griff,#13 Mar 12,,,
133,ygganderson,iviangita,for doing so much incredible work on the Dashboard ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,50.0,1000.0,600.0,0.002512629241,2.596383549,12.99478139,ygganderson,Jake,Metaverde,Griff,#13 Mar 12,,,
134,ygganderson,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,12.99478139,ygganderson,Jake,Metaverde,Griff,#13 Mar 12,,,
135,ygganderson,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-12 00:00:00,Commons Stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,12.99478139,ygganderson,Jake,Metaverde,Griff,#13 Mar 12,,,
136,ygganderson,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,PRAISE,2021-03-12 00:00:00,TE Praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,12.99478139,ygganderson,Jake,Metaverde,Griff,#13 Mar 12,,,
137,ygganderson,quantifiers,Gets paid by the Commons Stack so he only get 50% IH,,,,,,,0.0,0.0,12.99478139,ygganderson,Jake,Metaverde,Griff,#13 Mar 12,,,
138,sponnet2,griffgreen,putting so much love into this video and the script,PRAISE,2021-03-01 00:00:00,Swiss Membership (CSTK Token) DApp,200.0,5000.0,1000.0,0.007098203412,7.334810193,12.97979018,Sponnet2,Jake,Metaverde,Griff,#13 Mar 12,,,
139,sponnet2,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-12 00:00:00,Commons Stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,12.97979018,Sponnet2,Jake,Metaverde,Griff,#13 Mar 12,,,
140,sponnet2,iviangita,making the awesome video for the Swiss Membership Dapp,PRAISE,2021-03-12 00:00:00,TE Praise,50.0,5000.0,1000.0,0.00467219662,4.827936507,12.97979018,Sponnet2,Jake,Metaverde,Griff,#13 Mar 12,,,
141,iviangita,griffgreen,helping us dot the t's and cross the i's on the discord migration,PRAISE,2021-03-01 00:00:00,TE Praise,50.0,2500.0,200.0,0.002041991696,2.110058086,10.91910943,iviangita,Jake,Metaverde,Griff,#13 Mar 12,,,
142,iviangita,zeptimusq,joining transparency call✨⚡️,PRAISE,2021-03-01 00:00:00,TE Praise,20.0,1000.0,300.0,0.001328986803,1.373286363,10.91910943,iviangita,Jake,Metaverde,Griff,#13 Mar 12,,,
143,iviangita,juankbell,for being so helpful to the praise system 😃 ,Token Engineering Commons,2021-03-02 00:00:00,🙌🏿praise,25.0,1500.0,1000.0,0.003193088624,3.299524912,10.91910943,iviangita,Jake,Metaverde,Griff,#13 Mar 12,,,
144,iviangita,juankbell,for being amazing and caring stewards for this community. I thank life for the opportunity of meeting paths with each one of you. ,Token Engineering Commons,2021-03-03 00:00:00,🙌🏿praise,25.0,2000.0,200.0,0.001484118155,1.53358876,10.91910943,iviangita,Jake,Metaverde,Griff,#13 Mar 12,,,
145,iviangita,iviangita,for joining the last Legal WG meeting 🙏 ,Token Engineering Commons,2021-03-07 00:00:00,🙌🏿praise,25.0,1000.0,40.0,0.0008045380941,0.8313560306,10.91910943,iviangita,Jake,Metaverde,Griff,#13 Mar 12,,,
146,iviangita,iviangita,"for attending the Transparency WG, sharing their ideas to execute the audit and giving feedback on the mutual accountability methods ",Token Engineering Commons,2021-03-08 00:00:00,🙌🏿praise,25.0,1000.0,100.0,0.00094422631,0.9757005204,10.91910943,iviangita,Jake,Metaverde,Griff,#13 Mar 12,,,
147,iviangita,griff,for eash dishing praise over 20 times. The Gratitude culture you all bring to the community is what makes it so nice to be here ,Commons Stack,2021-03-08 00:00:00,praise,25.0,1000.0,1000.0,0.003039549549,3.140867867,10.91910943,iviangita,Jake,Metaverde,Griff,#13 Mar 12,,,
148,iviangita,zeptimus,for filling up the Transparency audit and having a nice discussion on how to keep improving the system 💫 ,Token Engineering Commons,2021-03-11 00:00:00,🙌🏿praise,25.0,1000.0,300.0,0.001409853696,1.45684882,10.91910943,iviangita,Jake,Metaverde,Griff,#13 Mar 12,,,
149,iviangita,iviangita,for jumping in the onboarding ,Token Engineering Commons,2021-03-12 00:00:00,🙏praise,35.0,1000.0,100.0,0.001105960096,1.142825433,10.91910943,iviangita,Jake,Metaverde,Griff,#13 Mar 12,,,
