,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day,Category Code,QUESTIONS
3759,liviade,iviangita,for participating in Source Cred hack sessions ,Token Engineering Commons,2021-03-05,🙌🏿praise,35.0,1000.0,100.0,0.001105960096,1.142825433,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,,
3760,liviade,iviangita,because their work contribute so much to the great path of the organization and we are getting ready to hatch ,Token Engineering Commons,2021-03-05,🙌🏿praise,35.0,2000.0,200.0,0.001645851941,1.7007136719999998,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,,
3761,liviade,iviangita,for their feedback on the transparency audit ,Token Engineering Commons,2021-03-05,🙌🏿praise,35.0,1000.0,300.0,0.001571587483,1.6239737319999998,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,,
3762,liviade,iviangita,"for commenting on every document and giving feedback on everything, because she comes with a bias for humanity and for being Livia ",Token Engineering Commons,2021-03-05,🙌🏿praise,35.0,5000.0,300.0,0.002799900088,2.8932300910000004,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,,
3763,liviade,iviangita,for helping Mateo write the Source Cred proposal ,Token Engineering Commons,2021-03-05,🙌🏿praise,50.0,2000.0,200.0,0.0018884526199999998,1.951401041,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,TEC16,
3764,liviade,iviangita,for welcoming Paula ,Token Engineering Commons,2021-03-05,🙌🏿praise,25.0,500.0,20.0,0.0006044362798,0.6245841557999999,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,,
3765,liviade,iviangita,for joining the TEC Weekly Sync 🙏 🙂 https://www.youtube.com/watch?v=_EFHuVU-Oc0 ,Token Engineering Commons,2021-03-05,🙌🏿praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,,
3766,liviade,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-03-05,TE Praise,35.0,1000.0,40.0,0.0009662718802999999,0.998480943,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,5,,
3767,liviade,iviangita,for joining the last Legal WG meeting 🙏 ,Token Engineering Commons,2021-03-07,🙌🏿praise,25.0,1000.0,40.0,0.0008045380941,0.8313560306000001,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,7,,
3768,liviade,iviangita,"for attending the Transparency WG, sharing their ideas to execute the audit and giving feedback on the mutual accountability methods ",Token Engineering Commons,2021-03-08,🙌🏿praise,25.0,1000.0,100.0,0.0009442263099999999,0.9757005204000001,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,8,,
3769,liviade,GriffGreen,for eash dishing praise over 20 times. The Gratitude culture you all bring to the community is what makes it so nice to be here ,Commons Stack,2021-03-08,praise,25.0,1000.0,1000.0,0.0030395495490000003,3.140867867,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Commons Stack:praise,2021,3,8,,
3770,liviade,JessicaZartler,joining the Comms Working Group call and their energy in supporting the work - have beautiful day everyone! 🙏🏼💫🌈,Telegram,2021-03-09,TE Praise,25.0,1000.0,50.0,0.0008278194633999999,0.8554134456,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,9,,
3771,liviade,heater03,and for the Hatcher onboarding session! ,Token Engineering Commons,2021-03-10,🙌🏿praise,25.0,1000.0,200.0,0.001177040003,1.21627467,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,10,,
3772,liviade,JuankBell,"for always being present and incondicional to the community, best wishes for you to get better! ",Token Engineering Commons,2021-03-10,🙌🏿praise,25.0,1000.0,300.0,0.001409853696,1.45684882,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,10,,
3773,liviade,JessicaZartler,supporting Craig on TEC GG 🙏🏼🌟,Telegram,2021-03-10,TE Praise,25.0,500.0,200.0,0.001023500928,1.057617625,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,10,,
3774,liviade,JessicaZartler,all her work in hatcher outreach and for creating the space for Graviton to emerge!,Telegram,2021-03-11,TE Praise,25.0,5000.0,300.0,0.002638166302,2.7261051789999997,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,11,,
3775,liviade,iviangita,"for her devotion to the community and because she always works even she is not feeling well, because we will not have a cultural build without her, for showing Mitch the ropes on the Gitbook, for synchronizing all the cultural build, and for showing up and helping onboard Merlin ",Token Engineering Commons,2021-03-12,🙏praise,35.0,2500.0,300.0,0.0020322047100000003,2.099944867,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3776,liviade,iviangita,for joining us and helping in Onboarding new hatchers and proposals ,Token Engineering Commons,2021-03-12,🙏praise,25.0,2500.0,500.0,0.00233609831,2.413968253,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,TEC6,
3777,liviade,iviangita,for the onboarding session with Heater ,Token Engineering Commons,2021-03-12,🙏praise,25.0,2500.0,100.0,0.001404843537,1.451671655,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3778,liviade,iviangita,for the last session of Gravity which is incredible for the whole ecosystem ,Token Engineering Commons,2021-03-12,🙏praise,25.0,5000.0,400.0,0.0028709799949999996,2.966679328,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,TEC17,
3779,liviade,iviangita,for taking the time to continue onboarding Kristoffer ,Token Engineering Commons,2021-03-12,🙏praise,35.0,500.0,400.0,0.0016508621,1.7058908369999999,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3780,liviade,iviangita,for contributing in the mutual monitoring document ,Token Engineering Commons,2021-03-12,🙏praise,25.0,1000.0,400.0,0.00164266739,1.697422969,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3781,liviade,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA ,Token Engineering Commons,2021-03-12,🙏praise,25.0,1000.0,10.0,0.0007346939862,0.7591837856999999,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,TEC12,
3782,liviade,Santigs67,for joining today Legal WG ,Token Engineering Commons,2021-03-12,🙏praise,25.0,1000.0,100.0,0.0009442263099999999,0.9757005204000001,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3783,liviade,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-12,Commons Stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,2021,3,12,,
3784,liviade,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-03-12,TE Praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,12,TEC12,
3785,liviade,iviangita,having the first meeting with Santi,Telegram,2021-03-12,TE Praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,12,TEC6,
3786,liviade,zeptimusQ,"fixing the format on the proposal, bit to be honest for being so on top of everything u rock my friend ⚡🌞",Telegram,2021-03-12,TE Praise,25.0,2500.0,200.0,0.00163765723,1.692245805,8.736447587999999,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,12,,
3787,sgonzt,GriffGreen,joining our Commons Stack Simulator sync & joining in on reveling in our success! Seriously that round of celebration got me so high I don't need burning man this year.,Telegram,2021-03-03,CS dDEV Team,50.0,1000.0,50.0,0.0012321539290000001,1.273225727,8.63928421,sgonzt,Jake,Metaverde,Griff,#13 Mar 12,,,,CS dDEV Team,Telegram:CS dDEV Team,2021,3,3,,
3788,sgonzt,iviangita,the TEC Dashboard is looking amazing,Telegram,2021-03-05,TE Praise,50.0,500.0,200.0,0.001427835393,1.475429906,8.63928421,sgonzt,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,5,,
3789,sgonzt,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,8.63928421,sgonzt,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,2021,3,5,,
3790,sgonzt,GriffGreen,joining our Commons Stack Simulator sync & continuing to improve the game!,Telegram,2021-03-10,CS dDEV Team,25.0,1000.0,100.0,0.0009442263099999999,0.9757005204000001,8.63928421,sgonzt,Jake,Metaverde,Griff,#13 Mar 12,,,,CS dDEV Team,Telegram:CS dDEV Team,2021,3,10,,
3791,sgonzt,iviangita,for doing so much incredible work on the Dashboard ,Token Engineering Commons,2021-03-12,🙏praise,50.0,1000.0,300.0,0.001814188162,1.8746611009999998,8.63928421,sgonzt,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3792,sgonzt,iviangita,for joining the Legal team this week ,Token Engineering Commons,2021-03-12,🙏praise,35.0,1000.0,100.0,0.001105960096,1.142825433,8.63928421,sgonzt,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3793,sgonzt,iviangita,all becoming hatchers,Telegram,2021-03-12,TE Praise,25.0,500.0,200.0,0.001023500928,1.057617625,8.63928421,sgonzt,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,12,,
3794,JuankBell,zeptimusQ,being our dj on the last praise quant🤘😎,Telegram,2021-03-01,TE Praise,15.0,500.0,20.0,0.0004427024936,0.45745924340000005,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,1,TEC15,
3795,JuankBell,iviangita,for answering my questions and making things clearer about the praise channels 🙂 ,Token Engineering Commons,2021-03-02,🙌🏿praise,25.0,1500.0,100.0,0.001097765386,1.134357565,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,2,,
3796,JuankBell,markop,to for taking on the Discord moderation ,Token Engineering Commons,2021-03-02,🙌🏿praise,50.0,25000.0,200.0,0.008951250102,9.249625105,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,2,,
3797,JuankBell,liviade,joining the soft gov call! 💫⭐️🙌✨,Telegram,2021-03-02,TE Praise,25.0,1000.0,10.0,0.0007346939862,0.7591837856999999,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,2,,
3798,JuankBell,iviangita,because their work contribute so much to the great path of the organization and we are getting ready to hatch ,Token Engineering Commons,2021-03-05,🙌🏿praise,35.0,2000.0,200.0,0.001645851941,1.7007136719999998,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,,
3799,JuankBell,iviangita,for their feedback on the transparency audit ,Token Engineering Commons,2021-03-05,🙌🏿praise,35.0,1000.0,300.0,0.001571587483,1.6239737319999998,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,TEC10,
3800,JuankBell,iviangita,"for the Gravity sessions he is doing every week, for always being available, and for taking on the Discord migration ",Token Engineering Commons,2021-03-05,🙌🏿praise,25.0,1000.0,1000.0,0.0030395495490000003,3.140867867,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,,
3801,JuankBell,iviangita,for joining the TEC Weekly Sync 🙏 🙂 https://www.youtube.com/watch?v=_EFHuVU-Oc0 ,Token Engineering Commons,2021-03-05,🙌🏿praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,TEC12,
3802,JuankBell,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-03-05,TE Praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,5,TEC12,
3803,JuankBell,iviangita,for joining the last Legal WG meeting 🙏 ,Token Engineering Commons,2021-03-07,🙌🏿praise,25.0,1000.0,40.0,0.0008045380941,0.8313560306000001,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,7,,
3804,JuankBell,GriffGreen,for eash dishing praise over 20 times. The Gratitude culture you all bring to the community is what makes it so nice to be here ,Commons Stack,2021-03-08,praise,25.0,1000.0,1000.0,0.0030395495490000003,3.140867867,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Commons Stack:praise,2021,3,8,TEC16,
3805,JuankBell,iviangita,for the idea of creating a Medium post about transparency and offering help in writing it 🙂 ,Token Engineering Commons,2021-03-09,🙌🏿praise,25.0,1000.0,200.0,0.001177040003,1.21627467,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,9,,
3806,JuankBell,GriffGreen,for coming up with a great intro for the Soft Gov call: Sometimes I think I am too… and at those times i would like to be more… ,Token Engineering Commons,2021-03-09,🙌🏽soft-gov,25.0,1000.0,300.0,0.001409853696,1.45684882,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,soft-gov,Token Engineering Commons:soft-gov,2021,3,9,,
3807,JuankBell,JessicaZartler,joining the Comms Working Group call and their energy in supporting the work - have beautiful day everyone! 🙏🏼💫🌈,Telegram,2021-03-09,TE Praise,25.0,1000.0,50.0,0.0008278194633999999,0.8554134456,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,9,TEC16,
3808,JuankBell,JuankBell,(couldn't find chuy & luuk in this server) for being active in the Commons swarm AMA - 1hive call today ,Token Engineering Commons,2021-03-11,🙏praise,25.0,2000.0,300.0,0.001716931848,1.774162909,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,11,,
3809,JuankBell,liviade,completing the first conflict resolution training in the DAO space!! 🥳🙌✨🕊,Telegram,2021-03-11,TE Praise,25.0,50000.0,2000.0,0.0204145159,21.09499976,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,11,,
3810,JuankBell,JessicaZartler,finishing our 1st Graviton training - huge for our community & ecosystem! Cheers to many more and sharing the good vibes!! 💯🌈🌈🌈,Telegram,2021-03-11,TE Praise,,,,0.0,,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,11,,
3811,JuankBell,iviangita,for jumping in the onboarding ,Token Engineering Commons,2021-03-12,🙏praise,35.0,1000.0,100.0,0.001105960096,1.142825433,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3812,JuankBell,iviangita,because he finished the amazing Graviton Training like a champ (x3) 😁 ,Token Engineering Commons,2021-03-12,🙏praise,,,,0.0,,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3813,JuankBell,iviangita,for joining us and helping in Onboarding new hatchers and proposals ,Token Engineering Commons,2021-03-12,🙏praise,25.0,2500.0,500.0,0.00233609831,2.413968253,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3814,JuankBell,iviangita,for the last session of Gravity which is incredible for the whole ecosystem ,Token Engineering Commons,2021-03-12,🙏praise,,,,0.0,0.0,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3815,JuankBell,iviangita,for contributing in the mutual monitoring document ,Token Engineering Commons,2021-03-12,🙏praise,25.0,1000.0,300.0,0.001409853696,1.45684882,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,TEC2,
3816,JuankBell,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA ,Token Engineering Commons,2021-03-12,🙏praise,25.0,1000.0,10.0,0.0007346939862,0.7591837856999999,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3817,kristoferkristofer ,iviangita,for coming in with a lot of enthusiasm and energy ,Token Engineering Commons,2021-03-05,🙌🏿praise,50.0,500.0,500.0,0.002126276472,2.197152355,7.839279189,kristoferkristofer,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,,
3818,kristoferkristofer ,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,7.839279189,kristoferkristofer,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,2021,3,5,TEC12,
3819,kristoferkristofer ,Tam2140,for their fresh-eyed perspective on the Swiss Membership dApp and tremendously helpful feedback. ,Commons Stack,2021-03-10,praise,25.0,1000.0,300.0,0.001409853696,1.45684882,7.839279189,kristoferkristofer,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Commons Stack:praise,2021,3,10,,
3820,kristoferkristofer ,iviangita,for his energy and the work he does for the Swiss Dapp and because everything he touches becomes better ,Token Engineering Commons,2021-03-12,🙏praise,35.0,1000.0,700.0,0.002502842255,2.58627033,7.839279189,kristoferkristofer,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3821,kristoferkristofer ,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA ,Token Engineering Commons,2021-03-12,🙏praise,25.0,1000.0,10.0,0.0007346939862,0.7591837856999999,7.839279189,kristoferkristofer,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12,,
3822,rdfbbx#6437,GriffGreen,for their awesome work on the discord Praise bot ,Token Engineering Commons,2021-02-27,🙌🏿praise,100.0,10000.0,400.0,0.005619374148,5.80668662,7.181618335,rdfbbx#6437,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,2,27,,
3823,rdfbbx#6437,rdfbbx#6437,for testing Praise-bot update [TEC] ,Token Engineering Commons,2021-03-04,🙌🏿praise,0.0,0.0,0.0,0.0,0.0,7.181618335,rdfbbx#6437,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,4,,
3824,rdfbbx#6437,rdfbbx#6437,for testing Praise-bot update [The Commons Stack] ,Commons Stack,2021-03-04,praise,0.0,0.0,0.0,0.0,0.0,7.181618335,rdfbbx#6437,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Commons Stack:praise,2021,3,4,,
3825,rdfbbx#6437,solsista,for releasing me off the guilt for not praising enough -- that ends with Praise-bot 🤖 ❤️ ,Token Engineering Commons,2021-03-04,🙌🏿praise,25.0,1500.0,200.0,0.0013305790789999998,1.374931715,7.181618335,rdfbbx#6437,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,4,,
3826,pehkah,JessicaZartler,joining the TE praise channel and presenting Electric Circus last week! 🙌🙏🏼💫,Telegram,2021-03-04,TE Praise,35.0,5000.0,200.0,0.002567086395,2.652655941,7.117614794,pehkah,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,4,,
3827,pehkah,iviangita,for coming to present the P2P learning platform ,Token Engineering Commons,2021-03-05,🙌🏿praise,50.0,2000.0,300.0,0.002121266313,2.19197519,7.117614794,pehkah,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,TE6,
3828,pehkah,iviangita,for joining the TEC Weekly Sync 🙏 🙂 https://www.youtube.com/watch?v=_EFHuVU-Oc0 ,Token Engineering Commons,2021-03-05,🙌🏿praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,7.117614794,pehkah,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,,
3829,pehkah,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,7.117614794,pehkah,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,2021,3,5,,
3830,pehkah,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-03-12,TE Praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,7.117614794,pehkah,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,12,TEC12,
3831,Tam2140,GriffGreen,reviewing it,Telegram,2021-03-01,Swiss Membership (CSTK Token) DApp,50.0,1000.0,400.0,0.0020470018549999997,2.11523525,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,Swiss Membership (CSTK Token) DApp,Telegram:Swiss Membership (CSTK Token) DApp,2021,3,1,,
3832,Tam2140,liviade,joining the soft gov call! 💫⭐️🙌✨,Telegram,2021-03-02,TE Praise,25.0,1000.0,10.0,0.0007346939862,0.7591837856999999,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,2,,
3833,Tam2140,JuankBell,for being amazing and caring stewards for this community. I thank life for the opportunity of meeting paths with each one of you. ,Token Engineering Commons,2021-03-03,🙌🏿praise,25.0,2000.0,200.0,0.001484118155,1.53358876,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,3,TEC8,
3834,Tam2140,solsista,"for joining the <#810180622634844202> wg call, adding questions and helping to structure the TE community survey and deciding on first outreach radius, naming further adjacent communities, thinking about intrinsic and goodies incentives for high survey completion rate. ❤️ ",Token Engineering Commons,2021-03-04,🙌🏿praise,50.0,1000.0,100.0,0.001348560775,1.393512801,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,4,,
3835,Tam2140,markop,to for leading another great Sprint retro. ,Token Engineering Commons,2021-03-04,🌾stewards,25.0,5000.0,1000.0,0.004267862154,4.410124226000001,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,stewards,Token Engineering Commons:stewards,2021,3,4,,
3836,Tam2140,JuankBell,"for attending the 6th Graviton session (that was last week). I want to tell that the 6th and 7th session share the same POAP, that is why i haven't send many of them. Look forward meeting you again today 😄 ",Token Engineering Commons,2021-03-04,🙌🏿praise,25.0,1500.0,200.0,0.0013305790789999998,1.374931715,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,4,TEC17,
3837,Tam2140,iviangita,for participating in Source Cred hack sessions ,Token Engineering Commons,2021-03-05,🙌🏿praise,35.0,1000.0,100.0,0.001105960096,1.142825433,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,,
3838,Tam2140,iviangita,because their work contribute so much to the great path of the organization and we are getting ready to hatch ,Token Engineering Commons,2021-03-05,🙌🏿praise,35.0,2000.0,200.0,0.001645851941,1.7007136719999998,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,,
3839,Tam2140,iviangita,"for all the work she is doing in organizing the stewards group and making it easy for everybody to see what everyone is doing on Github, and because she is the big organizer of our hive ",Token Engineering Commons,2021-03-05,🙌🏿praise,50.0,2500.0,1000.0,0.0039045012410000002,4.034651282,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,TEC8,
3840,Tam2140,iviangita,eduardovegapTam2140 for their so much work onboarding hatchers ,Token Engineering Commons,2021-03-05,🙌🏿praise,50.0,2500.0,1000.0,0.0039045012410000002,4.034651282,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,TEC6,
3841,Tam2140,iviangita,for joining the TEC Weekly Sync 🙏 🙂 https://www.youtube.com/watch?v=_EFHuVU-Oc0 ,Token Engineering Commons,2021-03-05,🙌🏿praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5,TEC12,
3842,Tam2140,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,2021,3,5,,
3843,Tam2140,iviangita,for joining the last Legal WG meeting 🙏 ,Token Engineering Commons,2021-03-07,🙌🏿praise,25.0,1000.0,40.0,0.0008045380941,0.8313560306000001,6.7723309270000005,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,7,TEC12,
