,Unnamed: 0,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day,Category Code,QUESTIONS,IH_per_praise_clean
3107,3107,baartch#5796,vegayp,for joining today's Hatch Outreach AMA call!,Token Engineering Commons,2021-03-25,🙏praise,15.0,60.0,100.0,0.0009088990941,1.014937322,8.605424933,baartch#5796,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,25,,,1.014937322
3108,3108,TannrA,liviade,for his feedback on our CV pre proposal process that made us re-evaluate the way we are handling it.,Commons Stack,2021-03-22,🙌praise,50.0,150.0,100.0,0.001838478244,2.052967373,8.035202642,TannrA,Jake,Juank,Eduardo,14,,,,praise,Commons Stack : praise,2021,3,22,,,2.052967373
3109,3109,TannrA,Tam2140,"talking TEC Hatch, sharing insights, ideas and questions.",Telegram,2021-03-16,TE Praise,25.0,150.0,100.0,0.001444187573,1.6126761230000002,8.035202642,TannrA,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,16,,,1.6126761230000002
3110,3110,TannrA,JessicaZartler,for all of his TE work in the ecosystem,Commons Stack,2021-03-22,🙌praise,25.0,150.0,100.0,0.001444187573,1.6126761230000002,8.035202642,TannrA,Jake,Juank,Eduardo,14,,,,praise,Commons Stack : praise,2021,3,22,TE8,,1.6126761230000002
3111,3111,TannrA,iviangita,making time to talk to Tam about the TEC Hatch,Telegram,2021-03-19,TE Praise,35.0,100.0,100.0,0.001392141502,1.554558011,8.035202642,TannrA,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,19,,,1.554558011
3112,3112,TannrA,Tam2140,to for taking time to talk TEC Hatch! 🐣,Commons Stack,2021-03-22,🙌praise,15.0,100.0,100.0,0.0010767089659999998,1.202325011,8.035202642,TannrA,Jake,Juank,Eduardo,14,,,,praise,Commons Stack : praise,2021,3,22,,,1.202325011
3113,3113,geleeroyale,JessicaZartler,for all of his behind the scenes work that is crucial for so many of our organizations!,Commons Stack,2021-03-26,🙌praise,50.0,200.0,100.0,0.002048240584,2.287201985,7.977965611,geleeroyale,Jake,Juank,Eduardo,14,,,,praise,Commons Stack : praise,2021,3,26,,,2.287201985
3114,3114,geleeroyale,Laurenluz,working dev magic and getting the simulator back up and running 💫,Telegram,2021-03-15,CS dDEV Team,50.0,100.0,100.0,0.0016287159049999998,1.818732761,7.977965611,geleeroyale,Jake,Juank,Eduardo,14,,,,CS dDEV Team,Telegram : CS dDEV Team,2021,3,15,,,1.818732761
3115,3115,geleeroyale,GriffGreen,the major milestone of getting out the Giveth.io,Telegram,2021-03-26,TE Praise,50.0,100.0,100.0,0.0016287159049999998,1.818732761,7.977965611,geleeroyale,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,26,,,1.818732761
3116,3116,geleeroyale,Tam2140,for that super fast turn around time. I blinked and it was done. 🙏🏼,Token Engineering Commons,2021-03-24,🌾stewards,15.0,100.0,100.0,0.0010767089659999998,1.202325011,7.977965611,geleeroyale,Jake,Juank,Eduardo,14,,,,stewards,Token Engineering Commons : stewards,2021,3,24,,,1.202325011
3117,3117,geleeroyale,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-19,Commons Stack,15.0,25.0,100.0,0.0007620654566,0.8509730931999999,7.977965611,geleeroyale,Jake,Juank,Eduardo,14,,,,Commons Stack,Telegram : Commons Stack,2021,3,19,,,0.8509730931999999
3118,3118,Tam2140,liviade,the careful and passionate work she is putting into the hatch outreach narrative and presentation ⭐️,Telegram,2021-03-22,TE Praise,25.0,200.0,100.0,0.001653949912,1.846910736,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,22,TEC16,,1.846910736
3119,3119,Tam2140,liviade,thinking of an onboarding coordinator role and inviting Katy to collaborate with us ✨ You're proactivity is so precious Tam!,Telegram,2021-03-26,TE Praise,50.0,100.0,100.0,0.0016287159049999998,1.818732761,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,26,,,1.818732761
3120,3120,Tam2140,JuankBell,@Sjdthree @dysbulic for becoming the 1st generation of Gravitons (Alternative Dispute Resolution providers for DAOs) Amazing number 17! Thanks all!,Token Engineering Commons,2021-03-18,🙏praise,45.0,100.0,100.0,0.001549857771,1.730674511,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,18,,,1.730674511
3121,3121,Tam2140,iviangita,"for leading the Hatcher Outreach call this week, and for inviting Suga to the community",Token Engineering Commons,2021-03-19,🙏praise,15.0,200.0,100.0,0.0014962336439999998,1.670794236,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,19,TEC12,,1.670794236
3122,3122,Tam2140,iviangita,for being grounding in this community and it is the quality we have been keeping,Token Engineering Commons,2021-03-19,🙏praise,15.0,200.0,100.0,0.0014962336439999998,1.670794236,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,19,,,1.670794236
3123,3123,Tam2140,JuankBell,for bringing so much value into this world. It's amazing to feel part of this community of talented and mindful people.,Token Engineering Commons,2021-03-22,🙏praise,15.0,200.0,100.0,0.0014962336439999998,1.670794236,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,22,TEC16,,1.202325011
3124,3124,Tam2140,iviangita,for helping in the Hatch Outreach sessions,Token Engineering Commons,2021-03-26,🙏praise,15.0,200.0,100.0,0.0014962336439999998,1.670794236,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,,,1.670794236
3125,3125,Tam2140,markop,to for leading the Sprint Retro session.,Token Engineering Commons,2021-03-18,🌾stewards,15.0,100.0,200.0,0.0014973188500000002,1.6720060490000002,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,stewards,Token Engineering Commons : stewards,2021,3,18,,,1.6720060490000002
3126,3126,Tam2140,iviangita,for making Juan realize things that he thought would be difficult to accomplish and their support is very important in Gravity,Token Engineering Commons,2021-03-19,🙏praise,25.0,150.0,100.0,0.001444187573,1.6126761230000002,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,19,TEC16,,1.6126761230000002
3127,3127,Tam2140,markop,to for taking care of our Zenhub board and reminding us not to overload with issues for each sprint.,Token Engineering Commons,2021-03-19,🌾stewards,35.0,100.0,100.0,0.001392141502,1.554558011,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,stewards,Token Engineering Commons : stewards,2021,3,19,,,1.554558011
3128,3128,Tam2140,vegayp,"@Tam2140, @Zeptimus, @freedumbs00, @griff, for joining the Hatch Outreach call!",Token Engineering Commons,2021-03-24,🙏praise,15.0,150.0,100.0,0.001286471305,1.436559624,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,24,,,1.670794236
3129,3129,Tam2140,zeptimusQ,spending some time with me and bringing huge value for the onboarding video ✨,Telegram,2021-03-16,TE Praise,25.0,100.0,100.0,0.001234425234,1.378441511,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,16,,,1.378441511
3130,3130,Tam2140,freedumbs00,putting the intentions from a conscious place,Telegram,2021-03-21,TE Praise,25.0,100.0,100.0,0.001234425234,1.378441511,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,21,,,1.378441511
3131,3131,Tam2140,markop,to for reminding me about our FE dev contributor Christopher.,Token Engineering Commons,2021-03-16,📡comms,25.0,100.0,100.0,0.001234425234,1.378441511,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,comms,Token Engineering Commons : comms,2021,3,16,TEC15,,1.378441511
3132,3132,Tam2140,GriffGreen,for giving feed back on Ivy for her review. These feedback sessions always surface beneficial thoughts and ideas about how we can can improve.,Commons Stack,2021-03-18,praise,25.0,100.0,100.0,0.001234425234,1.378441511,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Commons Stack : praise,2021,3,18,,,1.378441511
3133,3133,Tam2140,zeptimusQ,for being the hero transparency medium post needed✨ ✨,Token Engineering Commons,2021-03-23,🌾stewards,25.0,100.0,100.0,0.001234425234,1.378441511,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,stewards,Token Engineering Commons : stewards,2021,3,23,,,1.378441511
3134,3134,Tam2140,iviangita,for reviewing the Transparency medium post,Token Engineering Commons,2021-03-26,🙏praise,25.0,100.0,100.0,0.001234425234,1.378441511,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,,,1.378441511
3135,3135,Tam2140,iviangita,for working so hard for TEC and we are about to realize the dream that we have always wanted to happen,Token Engineering Commons,2021-03-26,🙏praise,25.0,100.0,100.0,0.001234425234,1.378441511,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,,,1.378441511
3136,3136,Tam2140,iviangita,for offering feedback on the mission-vision value session,Token Engineering Commons,2021-03-26,🙏praise,25.0,100.0,100.0,0.001234425234,1.378441511,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,,,1.378441511
3137,3137,Tam2140,iviangita,for a very warm welcome for Baartch and answering his questions,Token Engineering Commons,2021-03-26,🙏praise,25.0,100.0,100.0,0.001234425234,1.378441511,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,,,1.237900744
3138,3138,Tam2140,liviade,joining soft gov call!,Telegram,2021-03-18,TE Praise,15.0,200.0,100.0,0.0014962336439999998,1.670794236,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,18,TEC2,,1.014937322
3139,3139,Tam2140,sembrestels,all the brainstorming around the commons swarm logo,Telegram,2021-03-21,TE Praise,15.0,100.0,100.0,0.0010767089659999998,1.202325011,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,21,,,1.202325011
3140,3140,Tam2140,solsista,for joining <#810180622634844202> working group and providing valueable insights for the community survey & (research) goal of 0Mega and guidance how to complete towards transparency,Token Engineering Commons,2021-03-17,🙏praise,15.0,100.0,100.0,0.0010767089659999998,1.202325011,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,17,TEC15,,1.202325011
3141,3141,Tam2140,zeptimusQ,for being an awesome manager and specially today remember me to update my issues thanks Tam✨,Token Engineering Commons,2021-03-19,🙏praise,15.0,100.0,100.0,0.0010767089659999998,1.202325011,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,19,,,1.202325011
3142,3142,Tam2140,markop,to for supporting Comms!,Token Engineering Commons,2021-03-23,🙏praise,15.0,200.0,100.0,0.0014962336439999998,1.670794236,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,23,,,1.670794236
3143,3143,Tam2140,JuankBell,"for their contributions to Gravity and to me as a person! Thank you, I'm sorry, forgive me, and I love and honor you.",Token Engineering Commons,2021-03-24,🙏praise,15.0,100.0,100.0,0.0010767089659999998,1.202325011,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,24,,,1.202325011
3144,3144,Tam2140,JessicaZartler,coming to the Comms Working Group meeting today - thank you so much for your continued support and energy! 🙏🏼💫🌈,Telegram,2021-03-16,TE Praise,25.0,50.0,100.0,0.001024662895,1.144206899,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,16,,,1.144206899
3145,3145,Tam2140,liviade,giving feedback to the questions for the token log mission template,Telegram,2021-03-24,TE Praise,15.0,80.0,100.0,0.0009928040298,1.108631167,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,24,TEC16,,1.108631167
3146,3146,Tam2140,iviangita,for joining the Thursday Community Call 🙂 https://www.youtube.com/watch?v=1CSQ6NwOwIE,Token Engineering Commons,2021-03-26,🙏praise,15.0,80.0,100.0,0.0009928040298,1.108631167,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,,,1.108631167
3147,3147,Tam2140,JuankBell,for bringing hope into this world,Token Engineering Commons,2021-03-25,🙏praise,5.0,100.0,100.0,0.0009189926971,1.026208512,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,25,TEC16,,1.026208512
3148,3148,Tam2140,iviangita,for joining the TEC Community Call 🙏 🙂 https://www.youtube.com/watch?v=DhNRqaOw3ic,Token Engineering Commons,2021-03-19,🙏praise,15.0,60.0,100.0,0.0009088990941,1.014937322,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,19,TEC12,,1.014937322
3149,3149,Tam2140,vegayp,for joining today's Hatch Outreach AMA call!,Token Engineering Commons,2021-03-25,🙏praise,15.0,60.0,100.0,0.0009088990941,1.014937322,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,25,TEC12,,1.014937322
3150,3150,Tam2140,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-03-20,TE Praise,15.0,50.0,100.0,0.0008669466262999999,0.9680903993,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,20,,,0.9680903993
3151,3151,Tam2140,iviangita,"for the incredible work she has been doing in the Hatchers group and the slide deck that is making it easier for us to do Hatch Outreach, for setting up a meeting with Chuy, for helping Santi with the Zenhub issues, for all her work on the Hatch Outreach, for having such a generous look at the community all the time, for literally everything and being the foundation for TEC, and for being the center gravity of everything",Token Engineering Commons,2021-03-26,🙏praise,100.0,200.0,400.0,0.004098651579,4.576827596,7.63087726,Tam2140,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,,,4.576827596
3152,3152,mzargham,JessicaZartler,for his skill tree workshop at MetaFest,Commons Stack,2021-03-26,🙌praise,50.0,100.0,200.0,0.002049325789,2.288413798,7.044019514,mzargham,Jake,Juank,Eduardo,14,,,,praise,Commons Stack : praise,2021,3,26,,,2.288413798
3153,3153,mzargham,JessicaZartler,all their work in DAO2DAO research - also Max Hampshire who we need to get in here :D 🙌🥳💫 Outstanding work!,Telegram,2021-03-15,Commons Stack,25.0,200.0,100.0,0.001653949912,1.846910736,7.044019514,mzargham,Jake,Juank,Eduardo,14,,,,Commons Stack,Telegram : Commons Stack,2021,3,15,,,1.846910736
3154,3154,mzargham,JessicaZartler,Z's talk and supporting work on Media & Networks at MetaFest 🙌,Telegram,2021-03-15,Commons Stack,25.0,200.0,100.0,0.001653949912,1.846910736,7.044019514,mzargham,Jake,Juank,Eduardo,14,,,,Commons Stack,Telegram : Commons Stack,2021,3,15,,,1.846910736
3155,3155,mzargham,iviangita,contributing to A Dashboard for DAOs gitcoin grant,Telegram,2021-03-26,TE Praise,15.0,70.0,100.0,0.000950851562,1.061784244,7.044019514,mzargham,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,26,,,1.061784244
3156,3156,danibelle,GriffGreen,the major milestone of getting out the Giveth.io,Telegram,2021-03-26,TE Praise,50.0,100.0,100.0,0.0016287159049999998,1.818732761,6.9758420239999985,danibelle,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,26,TE1,,1.818732761
3157,3157,danibelle,GriffGreen,for the great memes this week,Token Engineering Commons,2021-03-22,🍄memes,15.0,100.0,100.0,0.0010767089659999998,1.202325011,6.9758420239999985,danibelle,Jake,Juank,Eduardo,14,,,,memes,Token Engineering Commons : memes,2021,3,22,TEC1,,1.202325011
3158,3158,danibelle,GriffGreen,joining our Commons Stack Simulator sync & sorry for not recording it!!,Telegram,2021-03-17,CS dDEV Team,25.0,60.0,100.0,0.001066615363,1.191053822,6.9758420239999985,danibelle,Jake,Juank,Eduardo,14,,,,CS dDEV Team,Telegram : CS dDEV Team,2021,3,17,,,1.061784244
3159,3159,danibelle,GriffGreen,joining our Commons Stack Simulator sync & sorry for not recording it!!,Telegram,2021-03-24,CS dDEV Team,15.0,70.0,100.0,0.000950851562,1.061784244,6.9758420239999985,danibelle,Jake,Juank,Eduardo,14,,,,CS dDEV Team,Telegram : CS dDEV Team,2021,3,24,,,1.061784244
3160,3160,danibelle,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-19,Commons Stack,15.0,25.0,100.0,0.0007620654566,0.8509730931999999,6.9758420239999985,danibelle,Jake,Juank,Eduardo,14,,,,Commons Stack,Telegram : Commons Stack,2021,3,19,,,0.8509730931999999
3161,3161,danibelle,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-03-20,TE Praise,15.0,25.0,100.0,0.0007620654566,0.8509730931999999,6.9758420239999985,danibelle,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,20,,,0.8509730931999999
3162,3162,JuankBell,JessicaZartler,coming to the Comms Working Group meeting today - thank you so much for your continued support and energy! 🙏🏼💫🌈,Telegram,2021-03-16,TE Praise,,,,0.0,1.6277939747327528,6.592937318,juankbell,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,16,,,1.144206899
3163,3163,JuankBell,zeptimusQ,spending some time with me and bringing huge value for the onboarding video ✨,Telegram,2021-03-16,TE Praise,,,,0.0,1.6277939747327528,6.592937318,juankbell,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,16,TEC1,,1.378441511
3164,3164,JuankBell,liviade,being so so grounding for this community!!!! I need to start writing my praise so I don't miss out 🙌🙌🙌🙌,Telegram,2021-03-18,TE Praise,,,,0.0,1.6277939747327528,6.592937318,juankbell,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,18,TEC16,,1.6277939747327528
3165,3165,JuankBell,liviade,joining soft gov call!,Telegram,2021-03-18,TE Praise,,,,0.0,1.6277939747327528,6.592937318,juankbell,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,18,,,1.014937322
3166,3166,JuankBell,liviade,joining the mission token log hack session!,Telegram,2021-03-18,TE Praise,,,,0.0,1.6277939747327528,6.592937318,juankbell,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,18,,,1.014937322
3167,3167,JuankBell,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-03-20,TE Praise,,,,0.0,1.6277939747327528,6.592937318,juankbell,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,20,,,0.9680903993
3168,3168,JuankBell,JessicaZartler,joining the Comms WG meeting today! 🙏🏼🌟,Telegram,2021-03-23,TE Praise,,,,0.0,1.6277939747327528,6.592937318,juankbell,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,23,TEC1,,1.014937322
3169,3169,JuankBell,JessicaZartler,his incredible presentation at MetaFest!!!! 🙌🥳 AMAZING Juan!!!!,Telegram,2021-03-24,TE Praise,,,,0.0,1.6277939747327528,6.592937318,juankbell,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,24,,,1.6277939747327528
3170,3170,JuankBell,liviade,giving advice to the roles process!,Telegram,2021-03-24,TE Praise,,,,0.0,1.6277939747327528,6.592937318,juankbell,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,24,,,1.6277939747327528
3171,3171,JuankBell,solsista,for joining <#810180622634844202> working group and providing valueable insights for the community survey & (research) goal of 0Mega and guidance how to complete towards transparency,Token Engineering Commons,2021-03-17,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,17,,,1.202325011
3172,3172,JuankBell,iviangita,for joining the Transparency work sesh today to finish the Medium article and the audit tracking database,Token Engineering Commons,2021-03-17,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,17,TEC12,,1.202325011
3174,3174,JuankBell,iviangita,for the amazing content of the Transparency article,Token Engineering Commons,2021-03-19,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,19,,,1.6277939747327528
3175,3175,JuankBell,iviangita,for helping us in Onboarding,Token Engineering Commons,2021-03-19,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,19,,,1.6277939747327528
3176,3176,JuankBell,iviangita,for making Juan realize things that he thought would be difficult to accomplish and their support is very important in Gravity,Token Engineering Commons,2021-03-19,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,19,,,1.6126761230000002
3177,3177,JuankBell,iviangita,for joining the TEC Community Call 🙏 🙂 https://www.youtube.com/watch?v=DhNRqaOw3ic,Token Engineering Commons,2021-03-19,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,19,,,1.014937322
3178,3178,JuankBell,Santigs67,for joining todays Legal WG,Token Engineering Commons,2021-03-19,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,19,,,1.061784244
3179,3179,JuankBell,iviangita,for joining the Transparency weekly sync,Token Engineering Commons,2021-03-22,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,22,,,1.6277939747327528
3180,3180,JuankBell,liviade,"@Juankbell, for onboarding Nico as a hatcher ✨",Token Engineering Commons,2021-03-22,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,22,,,1.202325011
3181,3181,JuankBell,JessicaZartler,for his pioneering work in Conflict Management training for DAOs,Commons Stack,2021-03-22,🙌praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Commons Stack : praise,2021,3,22,TEC2,,1.6277939747327528
3182,3182,JuankBell,zeptimusQ,for bringing so much value into this world. It's amazing to feel part of this community of talented and mindful people. 🥰,Token Engineering Commons,2021-03-22,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,22,,,1.6277939747327528
3183,3183,JuankBell,markop,to for bringing up the Transparency WG blog post review needs.,Token Engineering Commons,2021-03-23,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,23,TEC1,,1.6277939747327528
3185,3185,JuankBell,ddan#2489,to for all of his hard work in facilitating an amazing gravity training.,Token Engineering Commons,2021-03-25,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,25,,,1.6277939747327528
3186,3186,JuankBell,iviangita,"for the offboarding document, for his humility and care he carries, and for giving an amazing talk at Metafest (x4)",Token Engineering Commons,2021-03-26,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,TEC17,,1.6277939747327528
3187,3187,JuankBell,iviangita,for working so hard for TEC and we are about to realize the dream that we have always wanted to happen,Token Engineering Commons,2021-03-26,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,,,1.378441511
3188,3188,JuankBell,iviangita,for offering feedback on the mission-vision value session,Token Engineering Commons,2021-03-26,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,,,1.378441511
3189,3189,JuankBell,iviangita,for joining the Thursday Community Call 🙂 https://www.youtube.com/watch?v=1CSQ6NwOwIE,Token Engineering Commons,2021-03-26,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,,,1.108631167
3190,3190,JuankBell,Santigs67,for joining the Legal WG session today,Token Engineering Commons,2021-03-26,🙏praise,,,,0.0,1.6277939747327528,6.592937318,JuankBell,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,,,1.061784244
3191,3191,naynaysoo,markop,to for establishing a consistent Content Distribution Process.,Token Engineering Commons,2021-03-16,📡comms,45.0,200.0,200.0,0.002389992334,2.6688247730000003,6.528198081,naynaysoo,Jake,Juank,Eduardo,14,,,,comms,Token Engineering Commons : comms,2021,3,16,TEC1,,2.6688247730000003
3192,3192,naynaysoo,Krisjones,for working on MetaFest promotion/Tweets/graphics - thanks so much Nate!!! 🙏 🌟 (passing along for Jess),Commons Stack,2021-03-16,praise,15.0,150.0,300.0,0.002127691073,2.375921699,6.528198081,naynaysoo,Jake,Juank,Eduardo,14,,,,praise,Commons Stack : praise,2021,3,16,TEC1,,2.375921699
3193,3193,naynaysoo,JessicaZartler,for working on MetaFest promotion/Tweets/graphics - thanks so much Nate!!! 🙏 🌟,Commons Stack,2021-03-16,praise,50.0,100.0,200.0,0.002049325789,2.288413798,6.528198081,naynaysoo,Jake,Juank,Eduardo,14,,,,praise,Commons Stack : praise,2021,3,16,,,2.288413798
3194,3194,naynaysoo,iviangita,for continuous questioning and inquiry on our processes all the time and for nailing down the content process on Zenhub,Token Engineering Commons,2021-03-26,🙏praise,50.0,150.0,200.0,0.002259088129,2.52264841,6.528198081,naynaysoo,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,26,,,2.52264841
3195,3195,naynaysoo,liviade,writing about why we decided to use a commons in the first place 🙌,Telegram,2021-03-16,TE Praise,50.0,150.0,100.0,0.001838478244,2.052967373,6.528198081,naynaysoo,Jake,Juank,Eduardo,14,,,,TE Praise,Telegram : TE Praise,2021,3,16,,,2.052967373
3196,3196,naynaysoo,markop,to for sharing the Content Distribution document.,Token Engineering Commons,2021-03-23,🙏praise,50.0,150.0,100.0,0.001838478244,2.052967373,6.528198081,naynaysoo,Jake,Juank,Eduardo,14,,,,praise,Token Engineering Commons : praise,2021,3,23,,,2.052967373
